"start time", 224
"stop time", 266
"Time (s)","BCG","ECG ch1","ECG ch2"
30.977492,,8388608,8388608
30.978448,,8388608,8388608
30.979433,4286735898,8388608,8388608
30.980418,,8388608,8388608
30.981374,,8388608,8388608
30.982359,,8388608,8388608
30.983344,,8388608,8388608
30.984330,,8388608,8388608
30.985285,,8388608,8388608
30.986270,,8388608,8388608
30.987256,,8388608,8388608
30.988241,4286735874,8388608,8388608
30.989197,,8388608,8388608
30.990182,,8388608,8388608
30.991167,,8388608,8388608
30.992123,,8388608,8388608
30.993108,,8388608,8388608
30.994093,,8388608,8388608
30.995078,,8388608,8388608
30.996034,4286735908,8388608,8388608
30.998990,,8388608,8388608
30.999945,,8388608,8388608
31.000931,,8388608,8388608
31.001916,,8388608,8388608
31.002871,,8388608,8388608
31.003857,4286735917,8388608,8388608
31.004842,,8388608,8388608
31.005827,,8388608,8388608
31.006783,,8388608,8388608
31.007768,,8388608,8388608
31.008753,,8388608,8388608
31.009739,,8388608,8388608
31.010694,,8388608,8388608
31.011679,4286735906,8388608,8388608
31.012665,,8388608,8388608
31.013620,,8388608,8388608
31.014605,,8388608,8388608
31.015591,,8388608,8388608
31.016576,,8388608,8388608
31.017531,,8388608,8388608
31.018517,,8388608,8388608
31.019502,,8388608,8388608
31.020487,4286735862,8388608,8388608
31.021443,,8388608,8388608
31.022428,,8388608,8388608
31.023413,,8388608,8388608
31.024369,,8388608,8388608
31.025354,,8388608,8388608
31.026339,,8388608,8388608
31.027325,,8388608,8388608
31.028280,4286735849,8388608,8388608
31.029265,,8388608,8388608
31.030251,,8388608,8388608
31.031236,,8388608,8388608
31.032191,,8388608,8388608
31.033177,,8388608,8388608
31.034162,,8388608,8388608
31.035117,,8388608,8388608
31.036103,4286735867,8388608,8388608
31.037088,,8388608,8388608
31.039686,,8388608,8388608
31.040014,,8388608,8388608
31.040999,,8388608,8388608
31.041985,,8388608,8388608
31.042940,,8388608,8388608
31.043925,4286735862,8388608,8388608
31.044911,,8388608,8388608
31.045866,,8388608,8388608
31.046851,,8388608,8388608
31.047837,,8388608,8388608
31.048822,,8388608,8388608
31.049778,,8388608,8388608
31.050763,,8388608,8388608
31.051748,,8388608,8388608
31.052704,4286735837,8388608,8388608
31.053689,,8388608,8388608
31.054674,,8388608,8388608
31.055659,,8388608,8388608
31.056615,,8388608,8388608
31.057600,,8388608,8388608
31.058586,,8388608,8388608
31.059571,,8388608,8388608
31.060526,4286735839,8388608,8388608
31.061512,,8388608,8388608
31.062497,,8388608,8388608
31.063482,,8388608,8388608
31.064438,,8388608,8388608
31.065423,,8388608,8388608
31.066408,,8388608,8388608
31.067364,,8388608,8388608
31.068349,4286735870,8388608,8388608
31.069334,,8388608,8388608
31.070320,,8388608,8388608
31.071275,,8388608,8388608
31.072260,,8388608,8388608
31.073246,,8388608,8388608
31.074201,,8388608,8388608
31.075186,,8388608,8388608
31.076172,4286735874,8388608,8388608
31.079098,,8388608,8388608
31.080083,,8388608,8388608
31.081068,,8388608,8388608
31.082024,,8388608,8388608
31.083009,,8388608,8388608
31.083994,,8388608,8388608
31.084950,4286735865,8388608,8388608
31.085935,,8388608,8388608
31.086920,,8388608,8388608
31.087906,,8388608,8388608
31.088861,,8388608,8388608
31.089846,,8388608,8388608
31.090832,,8388608,8388608
31.091817,,8388608,8388608
31.092772,4286735849,8388608,8388608
31.093758,,8388608,8388608
31.094743,,8388608,8388608
31.095698,,8388608,8388608
31.096684,,8388608,8388608
31.097669,,8388608,8388608
31.098654,,8388608,8388608
31.099610,,8388608,8388608
31.100595,4286735853,8388608,8388608
31.101580,,8388608,8388608
31.102566,,8388608,8388608
31.103521,,8388608,8388608
31.104506,,8388608,8388608
31.105492,,8388608,8388608
31.106447,,8388608,8388608
31.107432,,8388608,8388608
31.108418,4286735861,8388608,8388608
31.109403,,8388608,8388608
31.110359,,8388608,8388608
31.111344,,8388608,8388608
31.112329,,8388608,8388608
31.113314,,8388608,8388608
31.114270,,8388608,8388608
31.115255,,8388608,8388608
31.116240,,8388608,8388608
31.118808,4286735892,8388608,8388608
31.119167,,8388608,8388608
31.120152,,8388608,8388608
31.121107,,8388608,8388608
31.122093,,8388608,8388608
31.123078,,8388608,8388608
31.124063,,8388608,8388608
31.125019,4286735896,8388608,8388608
31.126004,,8388608,8388608
31.126989,,8388608,8388608
31.127945,,8388608,8388608
31.128930,,8388608,8388608
31.129915,,8388608,8388608
31.130901,,8388608,8388608
31.131856,,8388608,8388608
31.132841,4286735917,8388608,8388608
31.133827,,8388608,8388608
31.134812,,8388608,8388608
31.135767,,8388608,8388608
31.136753,,8388608,8388608
31.137738,,8388608,8388608
31.138693,,8388608,8388608
31.139679,,8388608,8388608
31.140664,4286735865,8388608,8388608
31.141649,,8388608,8388608
31.142605,,8388608,8388608
31.143590,,8388608,8388608
31.144575,,8388608,8388608
31.145561,,8388608,8388608
31.146516,,8388608,8388608
31.147501,,8388608,8388608
31.148487,,8388608,8388608
31.149442,4286735813,8388608,8388608
31.150427,,8388608,8388608
31.151413,,8388608,8388608
31.152398,,8388608,8388608
31.153353,,8388608,8388608
31.154339,,8388608,8388608
31.155324,,8388608,8388608
31.156309,,8388608,8388608
31.159235,4286735848,8388608,8388608
31.160191,,8388608,8388608
31.161176,,8388608,8388608
31.162161,,8388608,8388608
31.163147,,8388608,8388608
31.164102,,8388608,8388608
31.165087,4286735898,8388608,8388608
31.166073,,8388608,8388608
31.167028,,8388608,8388608
31.168013,,8388608,8388608
31.168999,,8388608,8388608
31.169984,,8388608,8388608
31.170940,,8388608,8388608
31.171925,,8388608,8388608
31.172910,,8388608,8388608
31.173895,4286735898,8388608,8388608
31.174851,,8388608,8388608
31.175836,,8388608,8388608
31.176821,,8388608,8388608
31.177777,,8388608,8388608
31.178762,,8388608,8388608
31.179748,,8388608,8388608
31.180733,,8388608,8388608
31.181688,4286735868,8388608,8388608
31.182674,,8388608,8388608
31.183659,,8388608,8388608
31.184644,,8388608,8388608
31.185600,,8388608,8388608
31.186585,,8388608,8388608
31.187570,,8388608,8388608
31.188555,,8388608,8388608
31.189511,4286735888,8388608,8388608
31.190496,,8388608,8388608
31.191482,,8388608,8388608
31.192437,,8388608,8388608
31.193422,,8388608,8388608
31.194408,,8388608,8388608
31.195393,,8388608,8388608
31.196348,,8388608,8388608
31.198946,4286735870,8388608,8388608
31.199274,,8388608,8388608
31.200260,,8388608,8388608
31.201245,,8388608,8388608
31.202230,,8388608,8388608
31.203186,,8388608,8388608
31.204171,,8388608,8388608
31.205156,,8388608,8388608
31.206142,4286735867,8388608,8388608
31.207097,,8388608,8388608
31.208082,,8388608,8388608
31.209068,,8388608,8388608
31.210053,,8388608,8388608
31.211008,,8388608,8388608
31.211994,,8388608,8388608
31.212979,,8388608,8388608
31.213934,4286735892,8388608,8388608
31.214920,,8388608,8388608
31.215905,,8388608,8388608
31.216890,,8388608,8388608
31.217846,,8388608,8388608
31.218831,,8388608,8388608
31.219816,,8388608,8388608
31.220802,,8388608,8388608
31.221757,4286735871,8388608,8388608
31.222742,,8388608,8388608
31.223728,,8388608,8388608
31.224683,,8388608,8388608
31.225668,,8388608,8388608
31.226654,,8388608,8388608
31.227639,,8388608,8388608
31.228594,,8388608,8388608
31.229580,4286735854,8388608,8388608
31.230565,,8388608,8388608
31.231521,,8388608,8388608
31.232506,,8388608,8388608
31.233491,,8388608,8388608
31.234476,,8388608,8388608
31.235432,,8388608,8388608
31.236417,,8388608,8388608
31.239343,4286735837,8388608,8388608
31.240329,,8388608,8388608
31.241314,,8388608,8388608
31.242269,,8388608,8388608
31.243255,,8388608,8388608
31.244240,,8388608,8388608
31.245225,,8388608,8388608
31.246181,4286735841,8388608,8388608
31.247166,,8388608,8388608
31.248151,,8388608,8388608
31.249136,,8388608,8388608
31.250092,,8388608,8388608
31.251077,,8388608,8388608
31.252063,,8388608,8388608
31.253018,,8388608,8388608
31.254003,4286735853,8388608,8388608
31.254989,,8388608,8388608
31.255974,,8388608,8388608
31.256929,,8388608,8388608
31.257915,,8388608,8388608
31.258900,,8388608,8388608
31.259885,,8388608,8388608
31.260841,,8388608,8388608
31.261826,4286735849,8388608,8388608
31.262811,,8388608,8388608
31.263767,,8388608,8388608
31.264752,,8388608,8388608
31.265737,,8388608,8388608
31.266723,,8388608,8388608
31.267678,,8388608,8388608
31.268663,,8388608,8388608
31.269649,,8388608,8388608
31.270634,4286735817,8388608,8388608
31.271589,,8388608,8388608
31.272575,,8388608,8388608
31.273560,,8388608,8388608
31.274515,,8388608,8388608
31.275501,,8388608,8388608
31.276486,,8388608,8388608
31.279412,4286735777,8388608,8388608
31.280397,,8388608,8388608
31.281383,,8388608,8388608
31.282338,,8388608,8388608
31.283323,,8388608,8388608
31.284309,,8388608,8388608
31.285264,,8388608,8388608
31.286249,4286735799,8388608,8388608
31.287235,,8388608,8388608
31.288220,,8388608,8388608
31.289175,,8388608,8388608
31.290161,,8388608,8388608
31.291146,,8388608,8388608
31.292131,,8388608,8388608
31.293087,,8388608,8388608
31.294072,4286735819,8388608,8388608
31.295057,,8388608,8388608
31.296013,,8388608,8388608
31.296998,,8388608,8388608
31.297983,,8388608,8388608
31.298969,,8388608,8388608
31.299924,,8388608,8388608
31.300910,,8388608,8388608
31.301895,,8388608,8388608
31.302880,4286735788,8388608,8388608
31.303836,,8388608,8388608
31.304821,,8388608,8388608
31.305806,,8388608,8388608
31.306762,,8388608,8388608
31.307747,,8388608,8388608
31.308732,,8388608,8388608
31.309717,,8388608,8388608
31.310673,4286735789,8388608,8388608
31.311658,,8388608,8388608
31.312644,,8388608,8388608
31.313629,,8388608,8388608
31.314584,,8388608,8388608
31.315570,,8388608,8388608
31.316555,,8388608,8388608
31.319481,4286735795,8388608,8388608
31.320466,,8388608,8388608
31.321422,,8388608,8388608
31.322407,,8388608,8388608
31.323392,,8388608,8388608
31.324378,,8388608,8388608
31.325333,,8388608,8388608
31.326318,4286735770,8388608,8388608
31.327304,,8388608,8388608
31.328259,,8388608,8388608
31.329244,,8388608,8388608
31.330230,,8388608,8388608
31.331215,,8388608,8388608
31.332170,,8388608,8388608
31.333156,,8388608,8388608
31.334141,,8388608,8388608
31.335096,4286735729,8388608,8388608
31.336082,,8388608,8388608
31.337067,,8388608,8388608
31.338052,,8388608,8388608
31.339008,,8388608,8388608
31.339993,,8388608,8388608
31.340978,,8388608,8388608
31.341964,,8388608,8388608
31.342919,4286735723,8388608,8388608
31.343904,,8388608,8388608
31.344890,,8388608,8388608
31.345845,,8388608,8388608
31.346830,,8388608,8388608
31.347816,,8388608,8388608
31.348801,,8388608,8388608
31.349756,,8388608,8388608
31.350742,4286735756,8388608,8388608
31.351727,,8388608,8388608
31.352712,,8388608,8388608
31.353668,,8388608,8388608
31.354653,,8388608,8388608
31.355638,,8388608,8388608
31.356624,,8388608,8388608
31.357579,,8388608,8388608
31.360505,4286735741,8388608,8388608
31.361491,,8388608,8388608
31.362476,,8388608,8388608
31.363461,,8388608,8388608
31.364417,,8388608,8388608
31.365402,,8388608,8388608
31.366387,,8388608,8388608
31.367343,4286735754,8388608,8388608
31.368328,,8388608,8388608
31.369313,,8388608,8388608
31.370298,,8388608,8388608
31.371254,,8388608,8388608
31.372239,,8388608,8388608
31.373225,,8388608,8388608
31.374210,,8388608,8388608
31.375165,4286735750,8388608,8388608
31.376151,,8388608,8388608
31.377136,,8388608,8388608
31.378091,,8388608,8388608
31.379077,,8388608,8388608
31.380062,,8388608,8388608
31.381047,,8388608,8388608
31.382003,,8388608,8388608
31.382988,4286735757,8388608,8388608
31.383973,,8388608,8388608
31.384959,,8388608,8388608
31.385914,,8388608,8388608
31.386899,,8388608,8388608
31.387885,,8388608,8388608
31.388840,,8388608,8388608
31.389825,,8388608,8388608
31.390811,4286735753,8388608,8388608
31.391796,,8388608,8388608
31.392751,,8388608,8388608
31.393737,,8388608,8388608
31.394722,,8388608,8388608
31.395707,,8388608,8388608
31.396663,,8388608,8388608
31.397648,,8388608,8388608
31.400574,4286735762,8388608,8388608
31.401559,,8388608,8388608
31.402545,,8388608,8388608
31.403500,,8388608,8388608
31.404485,,8388608,8388608
31.405471,,8388608,8388608
31.406456,,8388608,8388608
31.407411,4286735772,8388608,8388608
31.408397,,8388608,8388608
31.409382,,8388608,8388608
31.410337,,8388608,8388608
31.411323,,8388608,8388608
31.412308,,8388608,8388608
31.413293,,8388608,8388608
31.414249,,8388608,8388608
31.415234,4286735799,8388608,8388608
31.416219,,8388608,8388608
31.417205,,8388608,8388608
31.418160,,8388608,8388608
31.419145,,8388608,8388608
31.420131,,8388608,8388608
31.421086,,8388608,8388608
31.422072,,8388608,8388608
31.423057,4286735767,8388608,8388608
31.424042,,8388608,8388608
31.424998,,8388608,8388608
31.425983,,8388608,8388608
31.426968,,8388608,8388608
31.427953,,8388608,8388608
31.428909,,8388608,8388608
31.429894,,8388608,8388608
31.430879,,8388608,8388608
31.431835,4286735735,8388608,8388608
31.432820,,8388608,8388608
31.433806,,8388608,8388608
31.434791,,8388608,8388608
31.435746,,8388608,8388608
31.436732,,8388608,8388608
31.437717,,8388608,8388608
31.438702,,8388608,8388608
31.441628,4286735733,8388608,8388608
31.442584,,8388608,8388608
31.443569,,8388608,8388608
31.444554,,8388608,8388608
31.445540,,8388608,8388608
31.446495,,8388608,8388608
31.447480,4286735756,8388608,8388608
31.448466,,8388608,8388608
31.449451,,8388608,8388608
31.450406,,8388608,8388608
31.451392,,8388608,8388608
31.452377,,8388608,8388608
31.453332,,8388608,8388608
31.454318,,8388608,8388608
31.455303,,8388608,8388608
31.456288,4286735753,8388608,8388608
31.457244,,8388608,8388608
31.458229,,8388608,8388608
31.459214,,8388608,8388608
31.460200,,8388608,8388608
31.461155,,8388608,8388608
31.462140,,8388608,8388608
31.463126,,8388608,8388608
31.464081,4286735745,8388608,8388608
31.465066,,8388608,8388608
31.466052,,8388608,8388608
31.467037,,8388608,8388608
31.467992,,8388608,8388608
31.468978,,8388608,8388608
31.469963,,8388608,8388608
31.470948,,8388608,8388608
31.471904,4286735746,8388608,8388608
31.472889,,8388608,8388608
31.473874,,8388608,8388608
31.474830,,8388608,8388608
31.475815,,8388608,8388608
31.476800,,8388608,8388608
31.477786,,8388608,8388608
31.478741,,8388608,8388608
31.481697,4286735753,8388608,8388608
31.482653,,8388608,8388608
31.483638,,8388608,8388608
31.484623,,8388608,8388608
31.485579,,8388608,8388608
31.486564,,8388608,8388608
31.487549,,8388608,8388608
31.488534,4286735759,8388608,8388608
31.489490,,8388608,8388608
31.490475,,8388608,8388608
31.491460,,8388608,8388608
31.492416,,8388608,8388608
31.493401,,8388608,8388608
31.494387,,8388608,8388608
31.495372,,8388608,8388608
31.496327,4286735776,8388608,8388608
31.497313,,8388608,8388608
31.498298,,8388608,8388608
31.499283,,8388608,8388608
31.500239,,8388608,8388608
31.501224,,8388608,8388608
31.502209,,8388608,8388608
31.503195,,8388608,8388608
31.504150,4286735787,8388608,8388608
31.505135,,8388608,8388608
31.506121,,8388608,8388608
31.507076,,8388608,8388608
31.508061,,8388608,8388608
31.509047,,8388608,8388608
31.510032,,8388608,8388608
31.510987,,8388608,8388608
31.511973,4286735782,8388608,8388608
31.512958,,8388608,8388608
31.513943,,8388608,8388608
31.514899,,8388608,8388608
31.515884,,8388608,8388608
31.516869,,8388608,8388608
31.517825,,8388608,8388608
31.518810,,8388608,8388608
31.521736,4286735791,8388608,8388608
31.522721,,8388608,8388608
31.523707,,8388608,8388608
31.524662,,8388608,8388608
31.525647,,8388608,8388608
31.526633,,8388608,8388608
31.527618,,8388608,8388608
31.528573,4286735857,8388608,8388608
31.529559,,8388608,8388608
31.530544,,8388608,8388608
31.531529,,8388608,8388608
31.532485,,8388608,8388608
31.533470,,8388608,8388608
31.534455,,8388608,8388608
31.535411,,8388608,8388608
31.536396,4286735881,8388608,8388608
31.537381,,8388608,8388608
31.538367,,8388608,8388608
31.539322,,8388608,8388608
31.540307,,8388608,8388608
31.541293,,8388608,8388608
31.542278,,8388608,8388608
31.543234,,8388608,8388608
31.544219,4286735845,8388608,8388608
31.545204,,8388608,8388608
31.546160,,8388608,8388608
31.547145,,8388608,8388608
31.548130,,8388608,8388608
31.549115,,8388608,8388608
31.550071,,8388608,8388608
31.551056,,8388608,8388608
31.552041,,8388608,8388608
31.553027,4286735846,8388608,8388608
31.553982,,8388608,8388608
31.554968,,8388608,8388608
31.555953,,8388608,8388608
31.556908,,8388608,8388608
31.557894,,8388608,8388608
31.558879,,8388608,8388608
31.559864,,8388608,8388608
31.562790,4286735850,8388608,8388608
31.563776,,8388608,8388608
31.564731,,8388608,8388608
31.565716,,8388608,8388608
31.566702,,8388608,8388608
31.567687,,8388608,8388608
31.568642,4286735850,8388608,8388608
31.569628,,8388608,8388608
31.570613,,8388608,8388608
31.571568,,8388608,8388608
31.572554,,8388608,8388608
31.573539,,8388608,8388608
31.574524,,8388608,8388608
31.575480,,8388608,8388608
31.576465,4286735863,8388608,8388608
31.577450,,8388608,8388608
31.578406,,8388608,8388608
31.579391,,8388608,8388608
31.580376,,8388608,8388608
31.581362,,8388608,8388608
31.582317,,8388608,8388608
31.583302,,8388608,8388608
31.584288,,8388608,8388608
31.585273,4286735859,8388608,8388608
31.586228,,8388608,8388608
31.587214,,8388608,8388608
31.588199,,8388608,8388608
31.589154,,8388608,8388608
31.590140,,8388608,8388608
31.591125,,8388608,8388608
31.592110,,8388608,8388608
31.593066,4286735852,8388608,8388608
31.594051,,8388608,8388608
31.595036,,8388608,8388608
31.596022,,8388608,8388608
31.596977,,8388608,8388608
31.597962,,8388608,8388608
31.598948,,8388608,8388608
31.599903,,8388608,8388608
31.602859,4286735867,8388608,8388608
31.603815,,8388608,8388608
31.604800,,8388608,8388608
31.605785,,8388608,8388608
31.606770,,8388608,8388608
31.607726,,8388608,8388608
31.608711,4286735842,8388608,8388608
31.609696,,8388608,8388608
31.610652,,8388608,8388608
31.611637,,8388608,8388608
31.612622,,8388608,8388608
31.613608,,8388608,8388608
31.614563,,8388608,8388608
31.615549,,8388608,8388608
31.616534,,8388608,8388608
31.617519,4286735879,8388608,8388608
31.618475,,8388608,8388608
31.619460,,8388608,8388608
31.620445,,8388608,8388608
31.621401,,8388608,8388608
31.622386,,8388608,8388608
31.623371,,8388608,8388608
31.624357,,8388608,8388608
31.625312,4286735852,8388608,8388608
31.626297,,8388608,8388608
31.627283,,8388608,8388608
31.628268,,8388608,8388608
31.629223,,8388608,8388608
31.630209,,8388608,8388608
31.631194,,8388608,8388608
31.632149,,8388608,8388608
31.633135,4286735881,8388608,8388608
31.634120,,8388608,8388608
31.635105,,8388608,8388608
31.636061,,8388608,8388608
31.637046,,8388608,8388608
31.638031,,8388608,8388608
31.639017,,8388608,8388608
31.639972,,8388608,8388608
31.642898,4286735883,8388608,8388608
31.643883,,8388608,8388608
31.644869,,8388608,8388608
31.645854,,8388608,8388608
31.646809,,8388608,8388608
31.647795,,8388608,8388608
31.648780,,8388608,8388608
31.649735,4286735898,8388608,8388608
31.650721,,8388608,8388608
31.651706,,8388608,8388608
31.652691,,8388608,8388608
31.653647,,8388608,8388608
31.654632,,8388608,8388608
31.655617,,8388608,8388608
31.656603,,8388608,8388608
31.657558,4286735885,8388608,8388608
31.658543,,8388608,8388608
31.659529,,8388608,8388608
31.660514,,8388608,8388608
31.661469,,8388608,8388608
31.662455,,8388608,8388608
31.663440,,8388608,8388608
31.664396,,8388608,8388608
31.665381,4286735842,8388608,8388608
31.666366,,8388608,8388608
31.667351,,8388608,8388608
31.668307,,8388608,8388608
31.669292,,8388608,8388608
31.670277,,8388608,8388608
31.671233,,8388608,8388608
31.672218,,8388608,8388608
31.673203,4286735863,8388608,8388608
31.674189,,8388608,8388608
31.675144,,8388608,8388608
31.676130,,8388608,8388608
31.677115,,8388608,8388608
31.678100,,8388608,8388608
31.679056,,8388608,8388608
31.680041,,8388608,8388608
31.681026,,8388608,8388608
31.683952,4286735883,8388608,8388608
31.684938,,8388608,8388608
31.685893,,8388608,8388608
31.686878,,8388608,8388608
31.687864,,8388608,8388608
31.688849,,8388608,8388608
31.689804,4286735898,8388608,8388608
31.690790,,8388608,8388608
31.691775,,8388608,8388608
31.692730,,8388608,8388608
31.693716,,8388608,8388608
31.694701,,8388608,8388608
31.695686,,8388608,8388608
31.696642,,8388608,8388608
31.697627,4286735902,8388608,8388608
31.698612,,8388608,8388608
31.699598,,8388608,8388608
31.700553,,8388608,8388608
31.701538,,8388608,8388608
31.702524,,8388608,8388608
31.703509,,8388608,8388608
31.704464,,8388608,8388608
31.705450,,8388608,8388608
31.706435,4286735895,8388608,8388608
31.707390,,8388608,8388608
31.708376,,8388608,8388608
31.709361,,8388608,8388608
31.710346,,8388608,8388608
31.711302,,8388608,8388608
31.712287,,8388608,8388608
31.713272,,8388608,8388608
31.714228,4286735877,8388608,8388608
31.715213,,8388608,8388608
31.716198,,8388608,8388608
31.717184,,8388608,8388608
31.718139,,8388608,8388608
31.719124,,8388608,8388608
31.720110,,8388608,8388608
31.721095,,8388608,8388608
31.724021,4286735894,8388608,8388608
31.724977,,8388608,8388608
31.725962,,8388608,8388608
31.726947,,8388608,8388608
31.727932,,8388608,8388608
31.728888,,8388608,8388608
31.729873,4286735887,8388608,8388608
31.730858,,8388608,8388608
31.731844,,8388608,8388608
31.732799,,8388608,8388608
31.733784,,8388608,8388608
31.734770,,8388608,8388608
31.735725,,8388608,8388608
31.736711,,8388608,8388608
31.737696,,8388608,8388608
31.738681,4286735860,8388608,8388608
31.739637,,8388608,8388608
31.740622,,8388608,8388608
31.741607,,8388608,8388608
31.742592,,8388608,8388608
31.743548,,8388608,8388608
31.744533,,8388608,8388608
31.745519,,8388608,8388608
31.746474,4286735832,8388608,8388608
31.747459,,8388608,8388608
31.748445,,8388608,8388608
31.749430,,8388608,8388608
31.750385,,8388608,8388608
31.751371,,8388608,8388608
31.752356,,8388608,8388608
31.753341,,8388608,8388608
31.754297,4286735848,8388608,8388608
31.755282,,8388608,8388608
31.756267,,8388608,8388608
31.757223,,8388608,8388608
31.758208,,8388608,8388608
31.759193,,8388608,8388608
31.760179,,8388608,8388608
31.761134,,8388608,8388608
31.762119,4286735866,8388608,8388608
31.765045,,8388608,8388608
31.766031,,8388608,8388608
31.767016,,8388608,8388608
31.767971,,8388608,8388608
31.768957,,8388608,8388608
31.769942,,8388608,8388608
31.770927,4286735852,8388608,8388608
31.771883,,8388608,8388608
31.772868,,8388608,8388608
31.773853,,8388608,8388608
31.774839,,8388608,8388608
31.775794,,8388608,8388608
31.776779,,8388608,8388608
31.777765,,8388608,8388608
31.778720,4286735860,8388608,8388608
31.779705,,8388608,8388608
31.780691,,8388608,8388608
31.781676,,8388608,8388608
31.782631,,8388608,8388608
31.783617,,8388608,8388608
31.784602,,8388608,8388608
31.785587,,8388608,8388608
31.786543,4286735851,8388608,8388608
31.787528,,8388608,8388608
31.788513,,8388608,8388608
31.789469,,8388608,8388608
31.790454,,8388608,8388608
31.791439,,8388608,8388608
31.792425,,8388608,8388608
31.793380,,8388608,8388608
31.794365,4286735872,8388608,8388608
31.795351,,8388608,8388608
31.796336,,8388608,8388608
31.797292,,8388608,8388608
31.798277,,8388608,8388608
31.799262,,8388608,8388608
31.800218,,8388608,8388608
31.801203,,8388608,8388608
31.802188,,8388608,8388608
31.805114,4286735856,8388608,8388608
31.806100,,8388608,8388608
31.807085,,8388608,8388608
31.808040,,8388608,8388608
31.809026,,8388608,8388608
31.810011,,8388608,8388608
31.810966,4286735895,8388608,8388608
31.811952,,8388608,8388608
31.812937,,8388608,8388608
31.813922,,8388608,8388608
31.814878,,8388608,8388608
31.815863,,8388608,8388608
31.816848,,8388608,8388608
31.817804,,8388608,8388608
31.818789,4286735901,8388608,8388608
31.819774,,8388608,8388608
31.820760,,8388608,8388608
31.821715,,8388608,8388608
31.822700,,8388608,8388608
31.823686,,8388608,8388608
31.824671,,8388608,8388608
31.825626,,8388608,8388608
31.826612,4286735876,8388608,8388608
31.827597,,8388608,8388608
31.828552,,8388608,8388608
31.829538,,8388608,8388608
31.830523,,8388608,8388608
31.831508,,8388608,8388608
31.832464,,8388608,8388608
31.833449,,8388608,8388608
31.834434,,8388608,8388608
31.835420,4286735899,8388608,8388608
31.836375,,8388608,8388608
31.837360,,8388608,8388608
31.838346,,8388608,8388608
31.839301,,8388608,8388608
31.840286,,8388608,8388608
31.841272,,8388608,8388608
31.842257,,8388608,8388608
31.845183,4286735899,8388608,8388608
31.846168,,8388608,8388608
31.847124,,8388608,8388608
31.848109,,8388608,8388608
31.849094,,8388608,8388608
31.850050,,8388608,8388608
31.851035,4286735876,8388608,8388608
31.852020,,8388608,8388608
31.853006,,8388608,8388608
31.853961,,8388608,8388608
31.854946,,8388608,8388608
31.855932,,8388608,8388608
31.856917,,8388608,8388608
31.857873,,8388608,8388608
31.858858,4286735897,8388608,8388608
31.859843,,8388608,8388608
31.860799,,8388608,8388608
31.861784,,8388608,8388608
31.862769,,8388608,8388608
31.863754,,8388608,8388608
31.864710,,8388608,8388608
31.865695,,8388608,8388608
31.866681,,8388608,8388608
31.867666,4286735874,8388608,8388608
31.868621,,8388608,8388608
31.869607,,8388608,8388608
31.870592,,8388608,8388608
31.871547,,8388608,8388608
31.872533,,8388608,8388608
31.873518,,8388608,8388608
31.874503,,8388608,8388608
31.875459,4286735894,8388608,8388608
31.876444,,8388608,8388608
31.877429,,8388608,8388608
31.878415,,8388608,8388608
31.879370,,8388608,8388608
31.880355,,8388608,8388608
31.881341,,8388608,8388608
31.882296,,8388608,8388608
31.883281,4286735910,8388608,8388608
31.886207,,8388608,8388608
31.887193,,8388608,8388608
31.888178,,8388608,8388608
31.889163,,8388608,8388608
31.890119,,8388608,8388608
31.891104,4286735940,8388608,8388608
31.892089,,8388608,8388608
31.893045,,8388608,8388608
31.894030,,8388608,8388608
31.895015,,8388608,8388608
31.896001,,8388608,8388608
31.896956,,8388608,8388608
31.897941,,8388608,8388608
31.898927,,8388608,8388608
31.899912,4286735915,8388608,8388608
31.900867,,8388608,8388608
31.901853,,8388608,8388608
31.902838,,8388608,8388608
31.903793,,8388608,8388608
31.904779,,8388608,8388608
31.905764,,8388608,8388608
31.906749,,8388608,8388608
31.907705,4286735897,8388608,8388608
31.908690,,8388608,8388608
31.909675,,8388608,8388608
31.910661,,8388608,8388608
31.911616,,8388608,8388608
31.912601,,8388608,8388608
31.913587,,8388608,8388608
31.914542,,8388608,8388608
31.915527,4286735883,8388608,8388608
31.916513,,8388608,8388608
31.917498,,8388608,8388608
31.918454,,8388608,8388608
31.919439,,8388608,8388608
31.920424,,8388608,8388608
31.921409,,8388608,8388608
31.922365,,8388608,8388608
31.923350,4286735886,8388608,8388608
31.926276,,8388608,8388608
31.927262,,8388608,8388608
31.928247,,8388608,8388608
31.929202,,8388608,8388608
31.930188,,8388608,8388608
31.931173,,8388608,8388608
31.932158,4286735908,8388608,8388608
31.933114,,8388608,8388608
31.934099,,8388608,8388608
31.935084,,8388608,8388608
31.936040,,8388608,8388608
31.937025,,8388608,8388608
31.938010,,8388608,8388608
31.938996,,8388608,8388608
31.939951,4286735930,8388608,8388608
31.940936,,8388608,8388608
31.941922,,8388608,8388608
31.942907,,8388608,8388608
31.943862,,8388608,8388608
31.944848,,8388608,8388608
31.945833,,8388608,8388608
31.946788,,8388608,8388608
31.947774,4286735912,8388608,8388608
31.948759,,8388608,8388608
31.949744,,8388608,8388608
31.950700,,8388608,8388608
31.951685,,8388608,8388608
31.952670,,8388608,8388608
31.953656,,8388608,8388608
31.954611,,8388608,8388608
31.955596,4286735934,8388608,8388608
31.956582,,8388608,8388608
31.957537,,8388608,8388608
31.958522,,8388608,8388608
31.959508,,8388608,8388608
31.960493,,8388608,8388608
